province,year,carbon_intensity,digital_finance,gdp_per_capita,industrial_structure,urbanization,government_intervention,innovation,energy_structure,gdp,population,urban_population,secondary_industry,fiscal_expenditure,carbon_emissions_mt,raw_coal_emissions_mt
北京,2011,0.5365969439519335,79.41,8.721986166007905,0.20184894608939974,0.8621541501976284,0.18383135164530146,15880,0.45609421543725087,17653.3,2024.0,1745.0,3563.3,3245.23,94.72706830666667,43.204467900000004
北京,2012,0.490269352091563,150.65,9.41689124157844,0.19705339758691354,0.8628488931665063,0.1883306163540011,20140,0.431910667781184,19568.3,2078.0,1793.0,3856.0,3685.31,95.93737762533331,41.43637683533333
北京,2013,0.3986704453232779,215.62,10.233411764705883,0.19168122873172078,0.864,0.19192771084337348,20695,0.4244106784438746,21746.0,2125.0,1836.0,4168.3,4173.66,86.69487504,36.79423073333333
北京,2014,0.37738212297781076,235.36,10.860202671579916,0.18801823772664616,0.8650391524643022,0.19190626656770227,23237,0.3553865690837046,23577.5,2171.0,1878.0,4433.0,4524.67,88.97727004509333,31.62132672776
北京,2015,0.3202964921647634,276.38,11.898583180987202,0.16976964826900107,0.8670018281535649,0.22039171701729654,35308,0.25307523064881454,26034.1,2188.0,1897.0,4419.8,5737.7,83.38630906666667,21.1030094
北京,2016,0.2635298008483861,286.3704823827899,12.956127562642369,0.1640651647227194,0.8674259681093394,0.2252835045202488,40602,0.2054927775792948,28438.7,2195.0,1904.0,4665.8,6406.77,74.94444947387,15.400543086536663
北京,2017,0.2236360185491558,329.943803306312,14.27798541476755,0.16118930341985385,0.8691886964448496,0.21785583175583143,46091,0.12769680507273923,31325.9,2194.0,1907.0,5049.4,6824.53,70.05599553469,8.945926805969998
北京,2018,0.2044222146027557,368.5369834296447,16.040784671532847,0.15577878013958488,0.8708941605839416,0.21248954819773958,46978,0.05640124440032021,35161.4,2192.0,1909.0,5477.4,7471.43,71.87771256533334,4.053992433333333
北京,2019,0.18969168936431857,399.0025774708307,17.245205479452054,0.15391479333809938,0.8735159817351598,0.19615510895755553,53127,0.037550622478573756,37767.0,2190.0,1913.0,5812.9,7408.19,71.6408603222222,2.6901588999999992
北京,2020,0.17159191483970906,417.875399830429,17.589584285061672,0.15322723070050595,0.8752855185015989,0.18481856242013736,63266,0.02955145973564225,38503.6,2189.0,1916.0,5899.8,7116.18,66.06906452222222,1.9524373
北京,2021,0.15104184684044822,445.4406172141791,20.26071265417999,0.1743422313514781,0.8752855185015989,0.16245786425016967,79210,0.0318172657420858,44350.7,2189.0,1916.0,7732.2,7205.12,66.98811636666666,2.1313787
北京,2022,0.14993064145202378,452.8302315021897,20.706227106227107,0.15391487404472118,0.8759157509157509,0.16516482981885083,88127,0.021399378346544085,45222.4,2184.0,1913.0,6960.4,7469.15,67.8022344,1.4509256666666666
天津,2011,1.8098303036112995,60.58,6.1452647278150625,0.4558173963692846,0.8046234153616704,0.21798005048053587,2528,0.5842108802904246,8240.8,1341.0,1079.0,3756.3,1796.33,149.14449565999996,87.13183709999998
天津,2012,1.5570208385365674,122.96,6.671262699564586,0.44968998150766887,0.8156748911465893,0.23313499401718699,3326,0.6045712044710181,9193.0,1378.0,1124.0,4134.0,2143.21,143.13692568666664,86.53646356666665
天津,2013,1.4990517240352546,175.26,7.145531914893618,0.4374205971097348,0.8226950354609929,0.2530183023662061,3141,0.5738953187175353,10075.2,1410.0,1160.0,4407.1,2549.21,151.03245929999997,86.67682136666666
天津,2014,1.3390298092881328,200.16,7.522183344996502,0.4293807911286421,0.8257522743177047,0.2683641573326387,3279,0.5716670515026665,10749.2,1429.0,1180.0,4615.5,2884.7,143.93499225999997,82.2828926333333
天津,2015,1.2408143503042768,237.53,7.5671994440583745,0.4122984241266576,0.8290479499652537,0.2968399882452338,4624,0.5507676001340734,10889.2,1439.0,1193.0,4489.6,3232.35,135.1147562333333,74.41683003333333
天津,2016,1.134780641826993,245.8382049483305,7.960498960498961,0.3802559414990859,0.832986832986833,0.3220536258379037,5185,0.5241293795378213,11487.0,1443.0,1202.0,4368.0,3699.43,130.35225232666667,68.32144513333333
天津,2017,1.0598572645610433,284.033712372482,8.842695035460993,0.3660592547440689,0.8354609929078014,0.2632729664265892,5844,0.48073780883204154,12468.2,1410.0,1178.0,4564.1,3282.54,132.14512346,63.52715710000001
天津,2018,1.031660144041155,316.8846573713342,9.69710773680405,0.3605446234835323,0.8394793926247288,0.23138743279820445,5626,0.45321544681572756,13411.1,1383.0,1161.0,4835.3,3103.16,138.35697357750334,62.705517599999986
天津,2019,0.9769126907786256,344.1120785937147,10.178483754512635,0.3558791816814686,0.8433212996389892,0.25222810203444657,5025,0.43810997671455426,14097.2,1385.0,1168.0,5016.9,3555.71,137.71733584444442,60.335338799999995
天津,2020,0.9029196359695559,361.4551313533893,10.260129776496035,0.34900356972201146,0.8471521268925739,0.2214457374146218,5262,0.46198220974767645,14230.8,1387.0,1175.0,4966.6,3151.35,128.49268755555556,59.36133573333333
天津,2021,0.8761938738790985,395.7348891947368,11.721194464675893,0.35918897422513857,0.8485069191551348,0.19589329654761017,7376,0.4277410751406004,16093.2,1373.0,1165.0,5780.5,3152.55,141.0076325111111,60.314756333333335
天津,2022,0.8341459994038709,407.3049083668797,12.170579603815114,0.36728456460801157,0.851063829787234,0.16456159387527503,11745,0.41998214411527945,16588.5,1363.0,1160.0,6092.7,2729.83,138.37230911111112,58.11389906666667
河北,2011,2.871527909805926,32.42,3.002170907079646,0.47327017230341245,0.45589048672566373,0.16292551942040465,1469,0.8447739581029898,21711.7,7232.0,3297.0,10275.5,3537.39,623.4575251933333,526.6806812666666
河北,2012,2.740533517933608,89.32,3.2273891489947673,0.46591117577536667,0.4659873313136877,0.17405759195811804,1933,0.8532432821821739,23437.3,7262.0,3384.0,10919.7,4079.44,642.3070621986535,548.0441859191689
河北,2013,2.6672504877036602,144.98,3.383520856201976,0.45331743656500034,0.4802414928649835,0.17882161149433679,2008,0.8643573665201754,24659.1,7288.0,3500.0,11178.4,4409.58,657.7199650133333,568.5050968666667
河北,2014,2.435595064205802,160.76,3.501857162365151,0.4475454393018277,0.4936501433838591,0.18239283109955118,2286,0.8657435680944319,25644.1,7323.0,3615.0,11476.9,4677.3,624.58643386,540.7316878333334
河北,2015,2.390684505691598,199.53,3.6411300204220556,0.4307305162634002,0.5166780122532335,0.21059560800326052,3840,0.8551943230224597,26744.1,7345.0,3795.0,11519.5,5632.19,639.3670548866667,546.7830756666667
河北,2016,2.128032746346627,214.3588258878981,3.9158915254237288,0.42702313389682023,0.5387118644067797,0.20947343635841092,4247,0.8425501902435273,28879.7,7375.0,3973.0,12332.3,6049.53,614.5694730466668,517.8056264333334
河北,2017,1.744388657230282,258.1665791018198,4.192941017681199,0.4113244596095347,0.5574301525172088,0.21371553652765932,4927,0.8263102606688788,31065.5,7409.0,4130.0,12778.0,6639.18,541.9030583118732,447.7800573709466
河北,2018,1.8068092756042535,282.7720567868686,4.436708860759493,0.391662366831578,0.5732561271209264,0.23450420372112787,5126,0.8186006065377306,32947.0,7426.0,4257.0,12904.1,7726.21,595.2894520333334,487.3043065
河北,2019,1.665839543185444,305.0597074481554,4.783604135893649,0.3817957247322694,0.5877534577682288,0.23324603141184894,5130,0.7806468979219139,35623.5,7447.0,4377.0,13600.9,8309.04,593.4303496666666,463.2595616
河北,2020,1.6011423574089414,322.6968664345796,4.933212754555198,0.3785288486346292,0.6007502679528403,0.2450413481254159,6365,0.7772569728805838,36821.5,7464.0,4484.0,13938.0,9022.79,589.5646331333334,458.24322206666665
河北,2021,1.4060277288413654,352.4399842691548,5.532411385606874,0.3992389347027331,0.6114393125671321,0.21473423386255197,8621,0.7678041564973165,41205.4,7448.0,4554.0,16450.8,8848.21,579.35934978,444.83451686666666
河北,2022,1.3490965821185863,360.6507337110097,5.821873315363882,0.3797996680424924,0.616576819407008,0.2154168103837419,12022,0.770896312982739,43198.3,7420.0,4575.0,16406.7,9305.64,582.7867888333333,449.2681867666667
山西,2011,6.961473523729906,33.41,3.089584503088153,0.6133701647418015,0.498034811903425,0.2147958673705827,1114,0.9754262559417681,11005.1,3562.0,1774.0,6750.2,2363.85,766.1171227599999,747.2907566666667
山西,2012,7.230893208851886,92.98,3.331369785794814,0.5797693680888686,0.5132468996617813,0.2334627782431026,1297,0.9732761012354557,11819.7,3548.0,1821.0,6852.7,2759.46,854.6698846066664,831.8297731333331
山西,2013,12.315866382129185,144.22,3.443224893917963,0.5491628189750078,0.5287128712871287,0.24894674575658493,1332,0.9836090677367084,12171.8,3535.0,1869.0,6684.3,3030.13,1499.0626243,1474.4915903666665
山西,2014,12.610752477126839,167.66,3.488378684807256,0.518241651092874,0.5430839002267573,0.25069310148695867,1559,0.9839649609173485,12307.0,3528.0,1916.0,6378.0,3085.28,1552.0053073600002,1527.1188416
山西,2015,12.25063591135556,206.3,3.4203182722364307,0.43367037495534266,0.5586814435919295,0.28439195420443497,2432,0.9830589301162803,12036.1,3519.0,1966.0,5219.7,3422.97,1474.4987889266667,1449.5192019
山西,2016,11.785383618336471,224.8107298828103,3.4604723961297665,0.42052285754228996,0.5725668753557199,0.28197629953701037,2411,0.9806889029499731,12160.1,3514.0,2012.0,5113.6,3428.86,1433.1144333733332,1405.4394214666665
山西,2017,10.364447052158056,259.9548522256562,4.182079772079772,0.452023625426627,0.586039886039886,0.2559026098330279,2382,0.9806879298142281,14679.1,3510.0,2057.0,6635.3,3756.42,1521.4075472333332,1492.0260179
山西,2018,10.215573403288946,283.6542400191222,4.612535693889206,0.4379654679287567,0.5985151342090235,0.2652066785942017,2284,0.980659600251188,16153.1,3502.0,2096.0,7074.5,4283.91,1650.1317874066667,1618.2175790000001
山西,2019,9.811308708528298,308.7259742040338,4.950243065484702,0.42764138409104036,0.6128109808407206,0.2721252382877939,2300,0.9778833043287778,17311.0,3497.0,2143.0,7402.9,4710.76,1698.4356505333335,1660.8718661333335
山西,2020,10.575102363751897,325.7269511290497,5.21567335243553,0.40874156031797476,0.625214899713467,0.280775379476671,2987,0.979235066593886,18202.7,3490.0,2182.0,7440.2,5110.87,1924.9541579666668,1884.9826130666668
山西,2021,9.094813088490218,359.7012077326922,6.634425287356321,0.4717859648818857,0.6341954022988506,0.2185838408163619,3915,0.979660891221927,23087.8,3480.0,2207.0,10892.5,5046.62,2099.7922562444446,2057.0843531333335
山西,2022,8.76200522331197,366.0658054686331,7.369491525423729,0.4937824520917468,0.6394714162596955,0.2290747353156721,5026,0.9823003544014846,25653.2,3481.0,2226.0,12667.1,5876.5,2247.7347239466662,2207.950615933333
内蒙古,2011,7.705040266436367,28.89,3.8910121457489875,0.4207766262954177,0.5704453441295546,0.31102613726224665,364,0.9612293702294928,9610.8,2470.0,1409.0,4044.0,2989.21,740.5160099266664,711.8057378666664
内蒙古,2012,7.413282142292279,91.68,4.317735389610389,0.42801417439772915,0.5840097402597403,0.3220248333944299,569,0.9618753138049402,10638.9,2464.0,1439.0,4553.6,3425.99,788.6916738363333,758.6230512666666
内蒙古,2013,6.765212349581494,146.59,4.718900203665988,0.4203834301547705,0.5983706720977596,0.31821767991091854,549,0.948894864109971,11584.9,2455.0,1469.0,4870.1,3686.52,783.7430854866665,743.6897885999998
内蒙古,2014,6.511921743837511,172.56,5.054022049816251,0.413208050220969,0.6096365863617803,0.31347547526520325,458,0.9493016327082544,12377.3,2449.0,1493.0,5114.4,3879.98,806.0000900000002,765.1372014000002
内蒙古,2015,5.770628904386792,214.55,5.353565573770492,0.4034005220972693,0.6209016393442623,0.32558046958132697,797,0.9497340386298919,13062.7,2440.0,1515.0,5269.5,4252.96,753.7999418933337,715.9094631333336
内蒙古,2016,5.437100414762541,229.9258763150416,5.697454844006568,0.4020318466748325,0.6338259441707718,0.3251466243965704,871,0.9472676449271382,13879.0,2436.0,1544.0,5579.8,4512.71,754.615166564893,714.8225316582264
内蒙古,2017,5.0971221867789485,258.5040157651248,6.169297163995068,0.39135503900758833,0.6461159062885327,0.3017961478757354,848,0.9370902004661925,15009.9,2433.0,1572.0,5874.2,4529.93,765.0729431133333,716.9423576333334
内蒙古,2018,5.276431990065362,271.5666079300939,6.710528488852188,0.3898012047080828,0.6552436003303055,0.2972675645577097,864,0.9650395191237053,16252.9,2422.0,1587.0,6335.4,4831.46,857.5732149133332,827.5920429333331
内蒙古,2019,5.565335645731544,293.889210418314,7.23784679089027,0.3875419064727622,0.6645962732919255,0.29182409007174154,911,0.963447896610035,17479.4,2415.0,1605.0,6774.0,5100.91,972.7872788599997,937.2298576666662
内蒙古,2020,5.939048057960818,309.3943824333934,7.333915938410321,0.38526618019224435,0.6749895963379109,0.29904331740753765,1162,0.95988837653386,17623.4,2403.0,1622.0,6789.7,5270.16,1046.6621954466668,1004.6788755666668
内蒙古,2021,4.790843979096402,344.7592446448328,8.993666666666666,0.44691171565175497,0.6820833333333334,0.2427435046884845,1651,0.9565713319040898,21584.8,2400.0,1637.0,9646.5,5239.57,1034.0940912,989.1847621333334
内蒙古,2022,4.4464664456183245,353.8960119021067,9.910745522698877,0.45877196300171874,0.6859641815910037,0.24742705614879998,2054,0.9576433521031193,23795.7,2401.0,1647.0,10916.8,5887.7,1058.0678159999995,1013.2516100666661
辽宁,2011,3.162252008706505,43.29,3.7874628910710206,0.5112177651293616,0.640557204841288,0.23550071448813106,3164,0.5690471055141405,16585.3,4379.0,2805.0,8478.7,3905.85,524.4689824,298.4475563666667
辽宁,2012,2.9969456981619187,103.53,4.143451428571428,0.4902413998543657,0.6564571428571429,0.25147234051942896,3973,0.5536071017077324,18127.6,4375.0,2872.0,8886.9,4558.59,543.2743283799999,300.7605263666666
辽宁,2013,2.7124772455970607,160.07,4.475211912943871,0.4711814603031591,0.6646048109965635,0.26606635507799103,3830,0.5751976221372979,19534.3,4365.0,2901.0,9204.2,5197.42,529.8634425866667,304.77619223333335
辽宁,2014,2.5552905969302224,187.61,4.676801284993116,0.4434806074135858,0.6704910509407985,0.24926968083801485,3975,0.5730865681440307,20381.5,4358.0,2922.0,9038.8,5080.49,520.8065530133333,298.46724013333335
辽宁,2015,2.4318703167485167,226.4,4.762056247118488,0.4039442728654552,0.6804979253112033,0.21694517325174995,6569,0.5594925998811352,20657.8,4338.0,2952.0,8344.6,4481.61,502.3709062932751,281.07280446666664
辽宁,2016,2.443084256528418,231.4106502533505,4.814421076958632,0.3775777649769585,0.6886988675756875,0.21973262288786483,6731,0.5320749094804282,20832.0,4327.0,2980.0,7865.7,4577.47,508.94331231999996,270.7959668333333
辽宁,2017,2.3326792967630836,267.1759172806516,5.126484230055659,0.37678123897328253,0.6948051948051948,0.22073430021623675,7708,0.5287291986046816,22105.4,4312.0,2996.0,8328.9,4879.42,515.6480892666667,272.63820100000004
辽宁,2018,2.325079136140889,290.950599675849,5.619552551852715,0.3752669666369461,0.7026334187835004,0.22135816036659964,7176,0.5024350680631925,24113.5,4291.0,3015.0,9049.0,5337.72,560.6579574933332,281.69421903333335
辽宁,2019,2.446936173548041,311.0118716037849,6.000911854103344,0.3705422369759096,0.7121814355856909,0.2238413614952135,7501,0.4699497949676461,25665.9,4277.0,3046.0,9510.3,5745.09,628.0281913666666,295.1417197666666
辽宁,2020,2.5006067412309556,326.2935312853068,6.07262044653349,0.35970045280390106,0.7215041128084606,0.23275552459460505,7936,0.46320513530730195,25839.0,4255.0,3070.0,9294.3,6014.17,646.1317758666667,299.2915566666666
辽宁,2021,2.2819959845690936,357.2345190911801,6.732324426578387,0.37458817744371464,0.7280681012059589,0.20649819114186366,10480,0.4596722254993336,28471.0,4229.0,3079.0,10664.9,5879.21,649.7070767666665,298.6522979
辽宁,2022,2.0636187955269665,365.246442665731,7.0859423397665005,0.36732381295036604,0.7300452704312604,0.21054112852517007,10892,0.4663949004069626,29739.7,4197.0,3064.0,10924.1,6261.43,613.7140389333332,286.2330980666667
吉林,2011,3.368269777585468,24.51,2.883559633027523,0.3730608193237207,0.5339449541284403,0.28020158570574083,1202,0.8192476858997112,7857.7,2725.0,1455.0,2931.4,2201.74,264.66853431333334,216.82908426666665
吉林,2012,3.00413088899709,87.23,3.2732765011119347,0.37539207138246916,0.5452186805040771,0.2798229026304168,1583,0.8332309635261407,8831.3,2698.0,1471.0,3315.2,2471.2,265.3038112,221.0593502333333
吉林,2013,2.469543457250102,138.36,3.601424287856072,0.3717607143600524,0.5573463268365817,0.28566180296817434,1496,0.8072261472693807,9608.6,2668.0,1487.0,3572.1,2744.81,237.2885526333333,191.5455241333333
吉林,2014,2.331733795507922,165.62,3.8141559424678273,0.37758261387317654,0.5681302043906131,0.2890989381760445,1434,0.8029896181866045,10077.0,2642.0,1501.0,3804.9,2913.25,234.9688145733333,188.67751869999998
吉林,2015,2.1534381205495805,208.2,3.8893608878683503,0.37762843282921216,0.5763490241102182,0.3165533459937616,2240,0.8002891791375303,10162.9,2613.0,1506.0,3837.8,3217.1,218.85176275333333,175.14469756666665
吉林,2016,2.0199295743229437,217.0742130048187,4.130697312037397,0.36793511576366295,0.5874561745227892,0.33819870797378226,2428,0.7899994319200497,10603.5,2567.0,1508.0,3901.4,3586.09,214.18323241333331,169.2046319333333
吉林,2017,1.9355544521038228,254.7649074185769,4.38756927949327,0.36050708291978706,0.5969912905779889,0.3361652982044573,3057,0.7829379037021009,11083.0,2526.0,1508.0,3995.5,3725.72,214.5174999266667,167.9538817
吉林,2018,1.6950662158066228,276.0754942837907,4.604428341384863,0.3542326053123962,0.6086956521739131,0.3313331701260776,2868,0.7962930395604654,11437.4,2484.0,1512.0,4051.5,3789.59,193.87150336666667,154.3785287
吉林,2019,1.655024024524523,292.7735940113083,4.881290849673203,0.34830200679532025,0.616421568627451,0.32917301287093914,3006,0.7759624436386847,11949.4,2448.0,1509.0,4162.0,3933.42,197.76544078653333,153.4585547
吉林,2020,1.475211280451218,308.2564873808283,5.210295956648603,0.34699787991519665,0.6265110462692789,0.3301868074722989,3969,0.7990658327553771,12499.5,2399.0,1503.0,4337.3,4127.17,184.39403399999998,147.3429723333333
吉林,2021,1.4212090369917578,339.4132641464888,5.6552,0.3509541288502058,0.6336842105263157,0.27524476774054246,5730,0.7910351785475725,13431.1,2375.0,1505.0,4713.7,3696.84,190.88400696739998,150.99596453333334
吉林,2022,1.4111588579978764,343.6674222751498,5.5883304940374785,0.3257960278628805,0.637137989778535,0.30819958236163825,6483,0.7685908006939579,13121.4,2348.0,1496.0,4274.9,4044.01,185.16379839333334,142.31519206666667
黑龙江,2011,3.784397664350472,33.58,2.663670015864622,0.4880186619019258,0.5647805393971443,0.27735556879094697,1953,0.7817253981778576,10074.0,3782.0,2136.0,4916.3,2794.08,381.2402207066666,298.02516333333324
黑龙江,2012,3.520998504222242,87.91,2.999731471535983,0.45652134992391014,0.5687432867883996,0.2839065437292991,2418,0.7927622148958859,11171.0,3724.0,2118.0,5099.8,3171.52,393.3307429066666,311.8177509333333
黑龙江,2013,3.0247326773737204,141.4,3.2779596290234587,0.43294499459099606,0.5804691762138571,0.28036781226595653,2238,0.7717672434420688,12017.0,3666.0,2128.0,5202.7,3369.18,363.48212584,280.52359829999995
黑龙江,2014,2.8352484569464784,167.8,3.4249168514412416,0.39429963340913315,0.5922949002217295,0.2779147210915182,2454,0.7643298048507153,12357.1,3608.0,2137.0,4872.4,3434.22,350.3544870733333,267.7863767333333
黑龙江,2015,2.8927799113935277,209.93,3.4069708132615473,0.32661022024086767,0.6047038821195806,0.3344084769445738,4024,0.7677327687529905,12023.2,3529.0,2134.0,3926.9,4020.66,347.80471430666665,267.0210763
黑龙江,2016,2.9751368641277653,221.8857269165423,3.546318221195495,0.3004421500052928,0.6110308980652613,0.3442207004372644,4345,0.7646971875390829,12280.9,3463.0,2116.0,3689.7,4227.34,365.3735831466667,279.4001514333333
黑龙江,2017,2.8067928767592196,256.7799043241757,3.7244777875845836,0.27801255973774636,0.6190055898793763,0.36660847584817724,4947,0.7923884003859172,12659.5,3399.0,2104.0,3519.5,4641.08,355.3259442333334,281.5561565666667
黑龙江,2018,2.565465614595717,274.7347330579632,3.9692515779981967,0.2677631628766366,0.6345055605650737,0.35414631560613974,4309,0.8139116832419999,13205.7,3327.0,2111.0,3536.0,4676.75,338.7876926666666,275.74326119999995
黑龙江,2019,2.4432556278125936,292.8691970942456,4.289554531490015,0.26270367054610566,0.6460829493087558,0.35892999104744855,4144,0.8145038090510225,13962.5,3255.0,2103.0,3668.0,5011.56,341.1395670333334,277.85947676666666
黑龙江,2020,2.4063321490560785,306.0752890499785,4.4150425733207195,0.2467625231248348,0.6559444970040996,0.38924079113720617,4598,0.798691516350804,14000.1,3171.0,2080.0,3454.7,5449.41,336.88890720000006,269.07031213333335
黑龙江,2021,2.3443118494106163,341.1391015743418,4.893695999999999,0.2669426135174723,0.65696,0.3338047970286671,6337,0.8039531495575013,15292.8,3125.0,2053.0,4082.3,5104.81,358.5109225066667,288.2259853
黑龙江,2022,2.1662265281920874,347.5939965068792,5.2788641497257185,0.2781003961073891,0.6621490803484995,0.3332675191940926,8519,0.8054538676018278,16359.2,3099.0,2052.0,4549.5,5451.99,354.37733019999996,285.4345912
上海,2011,0.8360390477030564,80.19,8.661332767402376,0.4003361739871901,0.8930390492359932,0.191848515884956,9160,0.5352198134885574,20406.1,2356.0,2104.0,8169.3,3914.88,170.60296411333337,91.31008663333334
上海,2012,0.7739219062865959,150.77,9.07665694039183,0.3753909317608806,0.8928720300125053,0.19214875843287454,11379,0.5040698771515858,21774.9,2399.0,2142.0,8174.1,4184.02,168.52072117199998,84.94621921866667
上海,2013,0.7634922382756391,222.14,9.726062091503268,0.34803480978101087,0.8958333333333334,0.19020260905356706,10644,0.4708470346860414,23809.4,2448.0,2193.0,8286.5,4528.61,181.78292098000003,85.5919493
上海,2014,0.6029254278649696,239.53,10.524726388325902,0.33250399584047446,0.892987434130523,0.18962198386258158,11614,0.45987354272105974,25964.5,2467.0,2203.0,8633.3,4923.44,156.54657271800002,71.99162699666667
上海,2015,0.5810121682433791,278.11,11.318795768917818,0.3022363918681888,0.8852725793327909,0.22254507289300401,17601,0.41372272008871974,27821.6,2458.0,2176.0,8408.7,6191.56,161.64688139999996,66.87698746666666
上海,2016,0.5109990226898636,282.2235392773836,12.551236319416295,0.2767803797325272,0.8901499797324686,0.22345182615884948,20086,0.41733787340982753,30963.9,2467.0,2196.0,8570.2,6918.94,158.2252263866667,66.03337950000001
上海,2017,0.4554560575518084,336.6505858794587,13.940916463909165,0.2770904902220296,0.8909164639091647,0.21954605085184548,20681,0.4114827740451517,34378.3,2466.0,2197.0,9525.9,7547.62,156.57804983333335,64.42917030000001
上海,2018,0.40105398254128377,377.733749406315,15.260242424242424,0.27431948338721335,0.8913131313131313,0.2211209692579384,21331,0.40691607488779513,37769.1,2475.0,2206.0,10360.8,8351.54,151.47447972,61.63740073333333
上海,2019,0.3963532489256451,410.2814252765977,16.21975010076582,0.25638151943779014,0.8923821039903265,0.2032563641243303,22735,0.3682096637706332,40241.2,2481.0,2214.0,10317.1,8179.28,159.4973036066667,58.72844853333334
上海,2020,0.3716643914953486,431.9275675526586,16.721824758842445,0.2489357968844267,0.8930868167202572,0.19474400236516287,24208,0.3730982388381575,41603.9,2488.0,2222.0,10356.7,8102.11,154.62688177333334,57.69101726666666
上海,2021,0.34274595940449726,458.9703890885613,18.90695058256328,0.24278677586199568,0.8931297709923665,0.17915358036864049,32860,0.4348739417595966,47059.4,2489.0,2223.0,11425.4,8430.86,161.29419202,70.14264106666667
上海,2022,0.44543331552610543,460.6908552828697,19.634141414141414,0.23431458292605128,0.8933333333333333,0.19329347971478253,36797,0.31439267802456566,48594.5,2475.0,2211.0,11386.4,9393.0,216.45609251333332,68.0522106
江苏,2011,1.2338781604161844,62.08,6.193381528106693,0.5077772970144598,0.6200922348248785,0.12521196631079,11043,0.747301891090229,49689.5,8023.0,4975.0,25231.2,6221.72,613.10788852,458.1766845333333
江苏,2012,1.134296988227488,122.03,6.731330049261084,0.49673609179924766,0.6300492610837438,0.128574381979714,16242,0.7362994580889732,54658.4,8120.0,5116.0,27150.8,7027.67,619.9885850133334,456.49725916666665
江苏,2013,1.0551836073593677,180.98,7.385888671875,0.48176685640242495,0.6439208984375,0.12888925249400052,16790,0.7137096840972486,60505.2,8192.0,5275.0,29149.4,7798.47,638.440952,455.6614901666667
江苏,2014,0.9377730883524615,204.16,7.997621060258424,0.4688146910006749,0.6570462504528438,0.12792794017059173,19671,0.6927444163492655,66228.3,8281.0,5441.0,31048.8,8472.45,621.0711742733333,430.2435881333333
江苏,2015,0.8822990126885191,244.01,8.644137101623572,0.46429684456564085,0.6749248346361997,0.1347818465134398,36015,0.6777209822507112,71876.0,8315.0,5612.0,33371.8,9687.58,634.16123836,429.7843773666666
江苏,2016,0.8345346667910365,253.7529734775944,9.337931034482759,0.44775060949742657,0.6892972199021596,0.12754672813603676,40952,0.6723725719720259,78261.2,8381.0,5777.0,35041.5,9981.96,653.1168446466667,439.13785263333335
江苏,2017,0.7456098688172517,297.6881832498806,10.271031698919623,0.45223429107104257,0.7017689659266295,0.12276816521004384,41518,0.6610271982780793,86512.9,8423.0,5911.0,39124.1,10621.03,645.0487202,426.39474826666674
江苏,2018,0.6901251897696213,334.0213950577423,11.06515510300734,0.4507925094402411,0.7119346436182808,0.12473583910340982,42019,0.6511895698029193,93456.3,8446.0,6013.0,42129.4,11657.35,644.9654677266666,419.99478546666666
江苏,2019,0.6376220100851155,361.9268959293209,11.788511040264494,0.4435374095149189,0.7246428149722517,0.12594090962359608,39681,0.6353533652595129,99836.9,8469.0,6137.0,44281.4,12573.55,636.5820485866667,404.45454683333344
江苏,2020,0.6006339769422868,381.6125734960462,12.335330895363926,0.43409080911113107,0.7344579450277221,0.1308405360793982,45975,0.6405637390845764,104566.6,8477.0,6226.0,45391.4,13681.55,628.0625281333333,402.31408139999996
江苏,2021,0.5583669640860651,412.9212849219292,14.092087007642563,0.44701184448975917,0.7394473838918283,0.12169270407465133,68813,0.6548832197848239,119853.2,8505.0,6289.0,53575.8,14585.26,669.2206741999998,438.26138986666655
